timestamp_utc,city,date,entry_mode,bucket,adjacent_bucket,model_probability,market_price,edge_pct,confidence,size_pct,size_usd,bankroll,sigma,metar_rising,max_so_far,deb_prediction,mu,top1_prob,top2_prob,hours_to_peak,market_slug,market_question,liquidity,volume,reasoning,risk_factors,actual_high,settlement_bucket,trade_won,pnl_usd
2026-04-17T16:57:43.194262+00:00,Madrid,2026-04-17,post_peak,26,,0.801,0.96,-15.9,low,0,0.0,1000.0,0.5174999999999998,True,26.0,26.0,26.0,0.801,1.0,-1.9499999999999993,highest-temperature-in-madrid-on-april-17-2026-25c,Will the highest temperature in Madrid be 25°C on April 17?,332950.69217,24639.310992000002,"METAR shows temperature has plateaued at 26°C for 2.5 hours (16:00-18:30) and hourly forecast shows cooling begins. Max_so_far of 26.0°C is almost certainly the settlement value. However, market is already pricing 26° bucket at 96%, leaving minimal edge despite high certainty.","[""Market already fully priced"", ""Minimal edge despite high certainty"", ""Transaction costs would eliminate profit""]",,,,
2026-04-17T16:58:59.167132+00:00,Toronto,2026-04-17,golden_hour,15,16,0.503,0.06,44.3,high,2.5,25.0,1000.0,1.0,True,15.0,15.2,15.2,0.503,0.885,1.033333333333335,highest-temperature-in-toronto-on-april-17-2026-15corbelow,Will the highest temperature in Toronto be 15°C or below on April 17?,222.84706,18709.203321,"METAR shows strong monotonic warming from 11°C at 06:00 to 15°C at 12:00 (4°C rise in 6h). Model predicts peak at 15.2°C at 16:00, matching current temp progression. Market severely underpricing 15° bucket at 6% vs model's 50.3%.","[""peak window still 3h away"", ""low market liquidity at $223""]",,,,
2026-04-17T16:58:59.168919+00:00,Madrid,2026-04-17,post_peak,26,,0.801,0.97,-16.9,low,0,0.0,1000.0,0.5174999999999998,True,26.0,26.0,26.0,0.801,1.0,-1.966666666666665,highest-temperature-in-madrid-on-april-17-2026-25c,Will the highest temperature in Madrid be 25°C on April 17?,332950.69217,24639.310992000002,"Temperature has been flat at 26°C for 2.5 hours (16:00-18:30) and hourly forecast shows cooling beginning. Max_so_far is 26°C matching the 26° bucket. However, market is already pricing 26° bucket at 97%, leaving minimal edge despite post-peak timing.","[""Market already fully priced"", ""Minimal edge available"", ""High premium makes risk-reward unfavorable""]",,,,
2026-04-17T17:00:11.447978+00:00,Toronto,2026-04-17,golden_hour,15,16,0.885,0.29,59.5,high,3.0,30.0,1000.0,1.0,True,15.0,15.2,15.2,0.503,0.885,1.0166666666666657,highest-temperature-in-toronto-on-april-17-2026-15corbelow,Will the highest temperature in Toronto be 15°C or below on April 17?,222.84706,18709.203321,"METAR shows steady warming from 11°C at 06:00 to 15°C at 12:00 (+4°C over 6 hours). Model predicts peak at 16:00 with 15.2°C, putting us in golden hour window. Combined 15°+16° buckets have 88.5% probability but markets appear to be pricing much lower based on available data.","[""Low liquidity at $223"", ""Model sigma at 1.0 is acceptable but not ultra-tight""]",,,,
2026-04-17T17:00:11.449611+00:00,Madrid,2026-04-17,post_peak,26,,0.801,0.96,-15.9,high,4.0,40.0,1000.0,0.5174999999999998,True,26.0,26.0,26.0,0.801,1.0,-1.9833333333333343,highest-temperature-in-madrid-on-april-17-2026-25c,Will the highest temperature in Madrid be 25°C on April 17?,332950.69217,24639.310992000002,Post-peak capture scenario: temperature has plateaued at 26°C for 2.5 hours (16:30-18:30) and hourly forecast shows cooling begins at 19:00. Max_so_far of 26°C is very likely the settlement value with 66% historical accuracy in this scenario.,"[""Market already pricing 26\u00b0 bucket at 96%, minimal edge available"", ""Small absolute edge despite high confidence in outcome""]",,,,
2026-04-17T17:01:45.107278+00:00,Toronto,2026-04-17,golden_hour,15,16,0.885,0.3,58.5,high,2.5,25.0,1000.0,1.0,True,15.0,15.2,15.2,0.503,0.885,1.0,highest-temperature-in-toronto-on-april-17-2026-15corbelow,Will the highest temperature in Toronto be 15°C or below on April 17?,222.84706,18709.203321,"METAR shows perfect rising trend from 11°C to 15°C with model predicting 15.2°C peak at 16:00. Current temp already at 15°C with 3+ hours to peak, and top-2 adjacent buckets (15° + 16°) have 88.5% combined probability. Market severely underpricing this setup.","[""Overcast conditions could limit further warming"", ""Already at model prediction level""]",,,,
2026-04-17T17:01:45.108643+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.69,-13.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.01666666666666572,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,12826.24679,7564.048420999999,"Current max_so_far is 29.0°C which would settle in the 29° bucket, but market is pricing 29° at 69% which is overvalued vs model's 55.7%. METAR shows temperature peaked at 29° and forecast suggests decline ahead. However, negative edge makes this unprofitable.","[""negative_edge"", ""market_overpriced"", ""distance_from_airport""]",,,,
2026-04-17T17:03:01.991568+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.19,28.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.03333333333333499,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,65910.57862,11942.145381,"Current max_so_far is 24.0°C matching the 24deg bucket. METAR shows clear warming trend from 18°C overnight to 24°C at 13:00, with hourly forecast showing peak around 15-16:00 at only 22.1°C. Current temperature has already exceeded forecast, indicating settlement at 24deg bucket.","[""forecast shows lower peak than current temp"", ""only 62 minutes since last METAR""]",,,,
2026-04-17T17:03:01.993452+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.7,-14.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.03333333333333499,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,12826.24679,7564.048420999999,"Current max_so_far is 29.0°C which matches the 29° bucket, but market is already pricing 29° at 70% which is higher than model probability of 55.7%. Negative edge makes this unprofitable despite post-peak timing.","[""negative_edge"", ""market_already_efficient"", ""distance_from_airport""]",,,,
2026-04-17T17:04:31.523160+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.19,28.5,high,4.5,45.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.05000000000000071,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,65910.57862,11942.145381,"Max so far is 24.0°C matching the 24° bucket, and hourly forecast shows cooling trend with peak predicted at 22.1°C in next 2 hours. Current temp equals max_so_far, indicating peak likely reached. Market pricing 24° bucket at only 19% while model shows 47.5% - classic post-peak value opportunity.","[""Peak window still 1-2h away"", ""Model forecasting only 22.1\u00b0C high""]",,,,
2026-04-17T17:04:31.523794+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.69,-13.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.05000000000000071,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,12826.24679,7564.048420999999,"Max so far is 29.0°C which matches the 29° bucket, but market is already pricing 29° at 69% which is higher than model probability of 55.7%. This creates negative edge despite post-peak timing.","[""negative_edge"", ""market_already_efficient"", ""still_in_peak_window""]",,,,
2026-04-17T17:05:34.747695+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.2,27.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.06666666666666643,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,65910.57862,11942.145381,"Max so far is 24.0°C at 13:00, and hourly forecast shows cooling trend ahead (22.1°C at 15-16h peak). Current temp matches max_so_far, indicating peak likely reached. Model gives 47.5% to 24° bucket vs market's 20% price.","[""Model forecast suggests peak at 22.1\u00b0C but METAR shows 24\u00b0C already achieved"", ""Strong warm bias of +2.2\u00b0C creates some uncertainty""]",,,,
2026-04-17T17:05:34.749102+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.7,-14.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.08333333333333215,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,12826.24679,7564.048420999999,"Current max_so_far is 29.0°C matching the 29° bucket, but market is pricing 29° at 70% which is higher than model's 55.7%. The negative edge makes this unprofitable despite post-peak timing.","[""negative_edge"", ""market_overpricing"", ""peak_uncertainty""]",,,,
2026-04-17T17:06:40.880401+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.2,27.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.08333333333333215,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,63474.96662,11942.145381,"Max so far is 24.0°C and METAR shows warming has stalled at 24°C for the last hour. Peak window is 15:00-16:00 but hourly forecast shows declining temps ahead (21.8° at 14:00, 22.1° at 15:00-16:00). Current temp of 24.0°C is likely the daily high.","[""Peak window technically not reached yet"", ""Model forecasts lower temps than current METAR""]",,,,
2026-04-17T17:06:40.881823+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.69,-13.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.10000000000000142,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,12826.24679,7564.048420999999,"Current max_so_far is 29.0°C matching the 29° bucket, but market is already pricing 29° at 69% which exceeds model probability of 55.7%. Negative edge makes this unprofitable despite post-peak timing.","[""negative_edge"", ""overpriced_market"", ""still_in_peak_window""]",,,,
2026-04-17T17:08:10.844206+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.2,27.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.11666666666666714,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,63474.96662,11942.145381,Max so far is 24.0°C which falls in the 24° bucket (23.5-24.5°C range). METAR shows temperature peaked at 13:00 and hourly forecast shows declining temps ahead. This is a classic post-peak capture opportunity with 66% backtest accuracy.,"[""Model forecasts lower peak at 22.1\u00b0C vs observed 24\u00b0C"", ""Limited liquidity in 24\u00b0 bucket market""]",,,,
2026-04-17T17:08:10.845436+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.69,-13.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.11666666666666714,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,12826.24679,7564.048420999999,"Current temp is 29°C which matches the max_so_far and my top bucket, but market is pricing 29° at 69% while I only have 55.7% confidence. This is negative edge despite post-peak timing.","[""Negative edge of -13.3%"", ""Temperature still in peak window and could rise further"", ""Distance from airport creates uncertainty""]",,,,
2026-04-17T17:09:19.470364+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.23,24.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.13333333333333286,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,63474.96662,11942.145381,"Max_so_far is 24.0°C and current temp is also 24.0°C. METAR shows steady warming from 18°C morning to 24°C at 13:00, and hourly forecast shows cooling trend ahead (22.1°C at 15-16h). This strongly suggests 24°C is the daily peak. Market is pricing 24° bucket at only 23% vs model's 47.5%.","[""Model forecasts peak at 22.1\u00b0C but current obs already at 24\u00b0C"", ""Urban heat island effect could push temps slightly higher""]",,,,
2026-04-17T17:09:19.472110+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.68,-12.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.13333333333333286,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,39286.43292,7586.148420999998,"Current max_so_far is 29.0°C matching the 29° bucket, but market is already pricing 29° at 68% which is higher than model's 55.7%. No positive edge available.","[""negative_edge"", ""market_already_efficient"", ""still_in_peak_window""]",,,,
2026-04-17T17:10:26.905603+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.19,28.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.14999999999999858,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,59724.83602,14832.145381,"Max_so_far is 24.0°C at 13:00, METAR shows clear plateauing after steady rise from 18°C. Model forecasts declining temps ahead (22.1°C at 15:00-16:00), indicating peak likely reached. Market pricing 24° bucket at only 19% while model shows 47.5%.","[""Model forecast suggests temps may still reach 22.1\u00b0C in next 2 hours"", ""Urban heat island effect could push temps slightly higher""]",,,,
2026-04-17T17:10:26.907275+00:00,São Paulo,2026-04-17,post_peak,29,,0.557,0.68,-12.3,low,0,0.0,1000.0,0.7,True,29.0,28.2,29.3,0.557,0.9520000000000001,-0.14999999999999858,highest-temperature-in-sao-paulo-on-april-17-2026-28c,Will the highest temperature in Sao Paulo be 28°C on April 17?,39286.43292,7586.148420999998,"Max_so_far is 29.0°C which puts settlement in the 29° bucket, but market is pricing 29° at 68% which exceeds our model probability of 55.7%. The negative edge makes this unprofitable despite post-peak timing.","[""negative_edge"", ""market_overpricing"", ""still_in_peak_window""]",,,,
2026-04-17T17:11:56.959501+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.18,29.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.16666666666666785,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,59724.83602,14832.145381,"Post-peak scenario with max_so_far = 24.0°C matching the 24° bucket. METAR shows clear warming trend from 18°C to 24°C, and hourly forecast indicates peak is imminent (15-16h window). Market severely underpricing at 18% vs model 47.5%.","[""Model forecasts only 22.1\u00b0C but current temp already at 24\u00b0C"", ""Warm bias of +2.2\u00b0C could continue affecting settlement""]",,,,
2026-04-17T17:13:24.602240+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.15,32.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.1999999999999993,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,59724.83602,14832.145381,Current max_so_far is 24.0°C which matches the 24° bucket. METAR shows clear warming trend from 18° to 24° and hourly forecast shows peak at 22.1° but warm bias is +2.2°C making actual peak ~24°C. Post-peak mode indicates settlement is likely locked in.,"[""Model predicts cooling after 16:00"", ""Peak window technically still ahead until 16:00""]",,,,
2026-04-17T17:14:38.021227+00:00,Buenos Aires,2026-04-17,post_peak,24,,0.475,0.16,31.5,high,4.0,40.0,1000.0,1.0,True,24.0,22.1,24.3,0.475,0.87,-0.216666666666665,highest-temperature-in-buenos-aires-on-april-17-2026-23c,Will the highest temperature in Buenos Aires be 23°C on April 17?,58292.43985,14832.145381,"Max so far is 24.0°C and METAR shows temperature plateaued at 24° for the last 2 hours (13:00-14:00). Peak window is 15-16h but forecast shows decline after 16h, making current 24° very likely the daily max. Market severely underpricing at 16% vs model's 47.5%.","[""Peak window technically extends to 16h"", ""Slight warm bias could push to 25\u00b0 bucket""]",,,,
